NumberOfRuns,CROSSOVER,NIND,MAXGEN,ELITIST,PR_CROSS,PR_MUT,stoppingCriteria,n_percentage,delta,InitializationMethode,RepresentationMethode,MutationMethode,Time,ShortestPath,Generations
5,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.3474569,1570.96105009889,300
6,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.4133423,1649.16316663155,300
7,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.3558509,1681.46094375263,300
8,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.3657304,1640.73334187213,300
9,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.3690454,1659.84077947073,300
10,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.3635559,1598.02299853928,300
1,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.3540418,1640.3109456812,300
2,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.3887673,1623.16988847611,300
3,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.3789606,1592.70423422726,300
4,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.3757728,1600.91189179676,300
5,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.3676762,1570.96105009889,300
6,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.3883026,1649.16316663155,300
7,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.7990307,1681.46094375263,300
8,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.3823457,1640.73334187213,300
9,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.3678754,1659.84077947073,300
10,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.371765,1598.02299853928,300
1,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.366645,1640.3109456812,300
2,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.3744738,1623.16988847611,300
3,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.3671813,1592.70423422726,300
4,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.3659051,1600.91189179676,300
5,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.3667136,1570.96105009889,300
6,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.3685688,1649.16316663155,300
7,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.4139229,1681.46094375263,300
8,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.3657832,1640.73334187213,300
9,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.36834,1659.84077947073,300
10,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,1,2,inversion,5.3729149,1598.02299853928,300
1,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.6003152,1463.18844282971,300
2,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.6054973,1562.37498202766,300
3,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.6085346,1488.24712770308,300
4,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.5887979,1537.61000158578,300
5,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.5872336,1480.0153572007,300
6,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.5878299,1449.82226017297,300
7,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.6143368,1502.84436663439,300
8,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.604453,1539.88621557542,300
9,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.6052279,1491.28556197283,300
10,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.6928561,1466.96705120114,300
1,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.6377311,1463.18844282971,300
2,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.6034829,1562.37498202766,300
3,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.610547,1488.24712770308,300
4,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.6054307,1537.61000158578,300
5,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.5862741,1480.0153572007,300
6,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.6138253,1449.82226017297,300
7,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.6185424,1502.84436663439,300
8,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.6080176,1539.88621557542,300
9,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.625181,1491.28556197283,300
10,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.6072552,1466.96705120114,300
1,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.604042,1463.18844282971,300
2,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.6061649,1562.37498202766,300
3,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.5904707,1488.24712770308,300
4,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.6126092,1537.61000158578,300
5,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.6114622,1480.0153572007,300
6,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.5946965,1449.82226017297,300
7,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.6011258,1502.84436663439,300
8,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.5901864,1539.88621557542,300
9,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.6848774,1491.28556197283,300
10,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,1,2,inversion,6.5828712,1466.96705120114,300
1,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.2014183,1409.21055749668,300
2,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.2115342,1449.80926858665,300
3,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.2004558,1413.76504230844,300
4,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.223888,1453.71657018297,300
5,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.1886884,1468.3628446532,300
6,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.177278,1449.9887053516,300
7,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.2032882,1414.97420297491,300
8,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.2146692,1357.42577164822,300
9,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.1876527,1494.72782224362,300
10,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.1897394,1465.86218526224,300
1,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.2417188,1409.21055749668,300
2,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.1922092,1449.80926858665,300
3,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.2082864,1413.76504230844,300
4,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.2355074,1453.71657018297,300
5,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.2158655,1468.3628446532,300
6,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.2276663,1449.9887053516,300
7,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.1873868,1414.97420297491,300
8,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.2348006,1357.42577164822,300
9,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.2156181,1494.72782224362,300
10,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.2196374,1465.86218526224,300
1,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.1946953,1409.21055749668,300
2,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.2244229,1449.80926858665,300
3,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.2238615,1413.76504230844,300
4,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.2461889,1453.71657018297,300
5,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.2185608,1468.3628446532,300
6,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.2243838,1449.9887053516,300
7,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.201304,1414.97420297491,300
8,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.208697,1357.42577164822,300
9,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.2155839,1494.72782224362,300
10,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,1,2,inversion,6.2090673,1465.86218526224,300
1,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.731006,1464.35648810854,300
2,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.7522501,1439.70973449295,300
3,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.7340542,1506.61032322683,300
4,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.7323073,1399.76883284013,300
5,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.7323142,1444.6306959827,300
6,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.7412808,1493.23866583504,300
7,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.7302067,1509.59665185829,300
8,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.7122812,1362.0137564815,300
9,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.7446596,1433.79082544579,300
10,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.7350112,1456.08824406997,300
1,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.7238957,1464.35648810854,300
2,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.7437669,1439.70973449295,300
3,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.7416905,1506.61032322683,300
4,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.7434003,1399.76883284013,300
5,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.75083,1444.6306959827,300
6,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.7366028,1493.23866583504,300
7,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.7456656,1509.59665185829,300
8,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.7346925,1362.0137564815,300
9,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.7430599,1433.79082544579,300
10,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.7369045,1456.08824406997,300
1,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.728343,1464.35648810854,300
2,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.7409024,1439.70973449295,300
3,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.7250647,1506.61032322683,300
4,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.7481629,1399.76883284013,300
5,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.7246618,1444.6306959827,300
6,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.7525472,1493.23866583504,300
7,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.7468901,1509.59665185829,300
8,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.733247,1362.0137564815,300
9,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.736235,1433.79082544579,300
10,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,1,2,inversion,5.7163996,1456.08824406997,300
1,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.5931751,1463.18844282971,300
2,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.5916505,1562.37498202766,300
3,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.6033004,1488.24712770308,300
4,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.6251799,1537.61000158578,300
5,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.6010664,1480.0153572007,300
6,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.5734316,1449.82226017297,300
7,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.622424,1502.84436663439,300
8,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.5947502,1539.88621557542,300
9,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.5961536,1491.28556197283,300
10,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.5860308,1466.96705120114,300
1,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.605553,1463.18844282971,300
2,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.6111276,1562.37498202766,300
3,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.5988514,1488.24712770308,300
4,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.5997108,1537.61000158578,300
5,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.5951765,1480.0153572007,300
6,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.6059077,1449.82226017297,300
7,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.6158829,1502.84436663439,300
8,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.6097272,1539.88621557542,300
9,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.6248818,1491.28556197283,300
10,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.596384,1466.96705120114,300
1,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.6185218,1463.18844282971,300
2,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.6282284,1562.37498202766,300
3,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.61636,1488.24712770308,300
4,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.7050911,1537.61000158578,300
5,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.6209321,1480.0153572007,300
6,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.6249576,1449.82226017297,300
7,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.616582,1502.84436663439,300
8,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.6288725,1539.88621557542,300
9,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.6005741,1491.28556197283,300
10,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,1,2,inversion,6.6092106,1466.96705120114,300
1,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.1774584,1409.21055749668,300
2,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.2170372,1449.80926858665,300
3,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.2179114,1413.76504230844,300
4,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.2049727,1453.71657018297,300
5,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.174839,1468.3628446532,300
6,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.2062326,1449.9887053516,300
7,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.2399389,1414.97420297491,300
8,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.2418118,1357.42577164822,300
9,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.1997779,1494.72782224362,300
10,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.2282582,1465.86218526224,300
1,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.1864346,1409.21055749668,300
2,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.2377394,1449.80926858665,300
3,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.5165935,1413.76504230844,300
4,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.2173585,1453.71657018297,300
5,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.1860671,1468.3628446532,300
6,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.1927581,1449.9887053516,300
7,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.2192344,1414.97420297491,300
8,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.2193973,1357.42577164822,300
9,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.1920805,1494.72782224362,300
10,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.2152027,1465.86218526224,300
1,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.2036683,1409.21055749668,300
2,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.2377121,1449.80926858665,300
3,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.2056632,1413.76504230844,300
4,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.2066993,1453.71657018297,300
5,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.2168029,1468.3628446532,300
6,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.1999797,1449.9887053516,300
7,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.1880962,1414.97420297491,300
8,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.2000252,1357.42577164822,300
9,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.1818939,1494.72782224362,300
10,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,2,inversion,6.2158459,1465.86218526224,300
1,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.7296255,1464.35648810854,300
2,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.7403397,1439.70973449295,300
3,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.7347079,1506.61032322683,300
4,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.7347541,1399.76883284013,300
5,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.7184601,1444.6306959827,300
6,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.7358989,1493.23866583504,300
7,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.7576686,1509.59665185829,300
8,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.698315,1362.0137564815,300
9,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.7055405,1433.79082544579,300
10,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.7300001,1456.08824406997,300
1,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.7429197,1464.35648810854,300
2,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.7515807,1439.70973449295,300
3,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.7293961,1506.61032322683,300
4,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.7261879,1399.76883284013,300
5,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.7285934,1444.6306959827,300
6,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.7329433,1493.23866583504,300
7,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.7531976,1509.59665185829,300
8,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.7410908,1362.0137564815,300
9,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.7512747,1433.79082544579,300
10,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.7411317,1456.08824406997,300
1,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.7347086,1464.35648810854,300
2,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,6.2949184,1439.70973449295,300
3,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.7488827,1506.61032322683,300
4,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.6812865,1399.76883284013,300
5,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.6910775,1444.6306959827,300
6,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.6694624,1493.23866583504,300
7,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.6888088,1509.59665185829,300
8,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.670616,1362.0137564815,300
9,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.6913902,1433.79082544579,300
10,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,2,inversion,5.6617231,1456.08824406997,300
1,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.5507815,1463.18844282971,300
2,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.5397662,1562.37498202766,300
3,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.5476448,1488.24712770308,300
4,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.5407813,1537.61000158578,300
5,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.5501499,1480.0153572007,300
6,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.5360437,1449.82226017297,300
7,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.5728006,1502.84436663439,300
8,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.5407071,1539.88621557542,300
9,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.526484,1491.28556197283,300
10,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.557416,1466.96705120114,300
1,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.5589988,1463.18844282971,300
2,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.6879872,1562.37498202766,300
3,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.5570864,1488.24712770308,300
4,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.5682808,1537.61000158578,300
5,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.550172,1480.0153572007,300
6,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.5491246,1449.82226017297,300
7,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.5529145,1502.84436663439,300
8,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.5536205,1539.88621557542,300
9,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.5625036,1491.28556197283,300
10,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.6731598,1466.96705120114,300
1,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.558305,1463.18844282971,300
2,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.5473934,1562.37498202766,300
3,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.5537235,1488.24712770308,300
4,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.5344425,1537.61000158578,300
5,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.557205,1480.0153572007,300
6,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.5547995,1449.82226017297,300
7,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.5496262,1502.84436663439,300
8,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.5265093,1539.88621557542,300
9,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.5471224,1491.28556197283,300
10,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,2,inversion,6.5737895,1466.96705120114,300
1,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,2,inversion,6.1100662,1409.21055749668,300
2,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,2,inversion,6.169475,1449.80926858665,300
3,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,2,inversion,6.1337063,1413.76504230844,300
4,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,2,inversion,6.1306016,1453.71657018297,300
5,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,2,inversion,6.1286497,1468.3628446532,300
6,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,2,inversion,6.2426055,1449.9887053516,300
7,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,2,inversion,6.1218699,1414.97420297491,300
8,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,2,inversion,6.143996,1357.42577164822,300
9,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,2,inversion,6.7551467,1494.72782224362,300
10,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,2,inversion,6.1480795,1465.86218526224,300
1,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,1,2,inversion,6.1362234,1409.21055749668,300
2,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,1,2,inversion,6.1490724,1449.80926858665,300
