NumberOfRuns,CROSSOVER,NIND,MAXGEN,ELITIST,PR_CROSS,PR_MUT,stoppingCriteria,n_percentage,delta,InitializationMethode,RepresentationMethode,MutationMethode,Time,ShortestPath,Generations
8,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,1,inversion,5.7061371,662.373575082045,300
9,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,1,inversion,5.7740299,675.265230410778,300
10,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,1,inversion,5.7689315,649.467488738685,300
1,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.6855901,646.688276108275,300
2,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.6799493,648.275454964756,300
3,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.5435644,638.820065856988,300
4,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.5241467,665.989561941635,300
5,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.5139774,674.675384855449,300
6,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.5849042,646.157041127959,300
7,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.6523813,657.535010248254,300
8,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.5772215,641.635022221687,300
9,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.4989774,663.01747005893,300
10,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.5661174,647.607873056936,300
1,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.5135671,646.688276108275,300
2,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.7993227,648.275454964756,300
3,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.5179428,638.820065856988,300
4,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.5092331,665.989561941635,300
5,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.5376681,674.675384855449,300
6,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.5391446,646.157041127959,300
7,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.6421726,657.535010248254,300
8,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.5179265,641.635022221687,300
9,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.4889933,663.01747005893,300
10,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.5205551,647.607873056936,300
1,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.5230603,646.688276108275,300
2,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.6498153,648.275454964756,300
3,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.5416594,638.820065856988,300
4,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.5991133,665.989561941635,300
5,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.5491987,674.675384855449,300
6,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.4914268,646.157041127959,300
7,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.5453748,657.535010248254,300
8,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.6788746,641.635022221687,300
9,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.4891252,663.01747005893,300
10,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,1,inversion,5.5356086,647.607873056936,300
1,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,5.9864828,728.374849084346,300
2,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,5.9645872,675.759096194313,300
3,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,5.9681793,713.968352040627,300
4,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,5.9633407,733.955864391814,300
5,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,6.0001423,723.739650004353,300
6,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,5.9289639,726.276872189971,300
7,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,5.9385779,694.239875090314,300
8,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,5.9507451,736.722088819719,300
9,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,5.9436718,755.113071496838,300
10,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,5.9439183,743.587925814164,300
1,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,5.9475525,728.374849084346,300
2,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,5.9867533,675.759096194313,300
3,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,6.0538569,713.968352040627,300
4,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,6.2207919,733.955864391814,300
5,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,6.2671576,723.739650004353,300
6,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,5.9367726,726.276872189971,300
7,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,5.9548834,694.239875090314,300
8,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,7.0089177,736.722088819719,300
9,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,12.7104114,755.113071496838,300
10,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,7.3382373,743.587925814164,300
1,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,6.6507314,728.374849084346,300
2,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,6.1082635,675.759096194313,300
3,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,6.0215017,713.968352040627,300
4,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,6.1033342,733.955864391814,300
5,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,5.9774838,723.739650004353,300
6,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,5.8967889,726.276872189971,300
7,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,6.1343193,694.239875090314,300
8,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,6.3304669,736.722088819719,300
9,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,5.9915396,755.113071496838,300
10,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,1,inversion,6.1215284,743.587925814164,300
1,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.8636122,684.661954093028,300
2,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.793126,622.539926784539,300
3,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.8212046,667.368446467684,300
4,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.9366277,694.704873575133,300
5,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.7584415,637.476229390825,300
6,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.6495447,661.657355967657,300
7,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.6951989,661.881287778527,300
8,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.6504762,662.373575082045,300
9,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.6383315,675.265230410778,300
10,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.710283,649.467488738685,300
1,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.6915603,684.661954093028,300
2,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.6716475,622.539926784539,300
3,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.6529479,667.368446467684,300
4,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.676466,694.704873575133,300
5,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.7155058,637.476229390825,300
6,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.7322403,661.657355967657,300
7,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.9175919,661.881287778527,300
8,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.8584003,662.373575082045,300
9,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.6532417,675.265230410778,300
10,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.6382673,649.467488738685,300
1,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.698692,684.661954093028,300
2,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.6239133,622.539926784539,300
3,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.6433235,667.368446467684,300
4,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.7250286,694.704873575133,300
5,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.73195,637.476229390825,300
6,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.7146484,661.657355967657,300
7,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.7465582,661.881287778527,300
8,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.6814772,662.373575082045,300
9,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.6621247,675.265230410778,300
10,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,1,inversion,5.6676996,649.467488738685,300
1,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.4368054,646.688276108275,300
2,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.413913,648.275454964756,300
3,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.4168321,638.820065856988,300
4,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.4204813,665.989561941635,300
5,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.4177272,674.675384855449,300
6,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.4595036,646.157041127959,300
7,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.5471882,657.535010248254,300
8,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.5029874,641.635022221687,300
9,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.5296811,663.01747005893,300
10,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.4490811,647.607873056936,300
1,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.4642261,646.688276108275,300
2,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.3910998,648.275454964756,300
3,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.5524685,638.820065856988,300
4,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.5026055,665.989561941635,300
5,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.4437407,674.675384855449,300
6,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.4675577,646.157041127959,300
7,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.4487224,657.535010248254,300
8,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.4616603,641.635022221687,300
9,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.413891,663.01747005893,300
10,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.7343493,647.607873056936,300
1,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.506119,646.688276108275,300
2,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.3844129,648.275454964756,300
3,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.4468181,638.820065856988,300
4,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.4662763,665.989561941635,300
5,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.6381434,674.675384855449,300
6,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.8224729,646.157041127959,300
7,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.7455961,657.535010248254,300
8,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.4530887,641.635022221687,300
9,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.4180506,663.01747005893,300
10,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,1,inversion,5.5015264,647.607873056936,300
1,xalt_edges,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.9590443,728.374849084346,300
2,xalt_edges,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.8847131,675.759096194313,300
3,xalt_edges,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.8700858,713.968352040627,300
4,xalt_edges,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.8678096,733.955864391814,300
5,xalt_edges,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.8772267,723.739650004353,300
6,xalt_edges,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.829534,726.276872189971,300
7,xalt_edges,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.9084922,694.239875090314,300
8,xalt_edges,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.8904681,736.722088819719,300
9,xalt_edges,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.8319485,755.113071496838,300
10,xalt_edges,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.8637877,743.587925814164,300
1,xpmx,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.9862806,728.374849084346,300
2,xpmx,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.9085023,675.759096194313,300
3,xpmx,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.8687481,713.968352040627,300
4,xpmx,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.8874477,733.955864391814,300
5,xpmx,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.8729099,723.739650004353,300
6,xpmx,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.8886905,726.276872189971,300
7,xpmx,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.8933033,694.239875090314,300
8,xpmx,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.8762558,736.722088819719,300
9,xpmx,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.8919286,755.113071496838,300
10,xpmx,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.954862,743.587925814164,300
1,x_orderx,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.900732,728.374849084346,300
2,x_orderx,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.9513447,675.759096194313,300
3,x_orderx,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.8823579,713.968352040627,300
4,x_orderx,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.8859889,733.955864391814,300
5,x_orderx,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.9382485,723.739650004353,300
6,x_orderx,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.9034539,726.276872189971,300
7,x_orderx,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.9092062,694.239875090314,300
8,x_orderx,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.927274,736.722088819719,300
9,x_orderx,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.837255,755.113071496838,300
10,x_orderx,300,300,0.01,0.15,0.7,4,0.5,70,2,1,inversion,5.8986718,743.587925814164,300
1,xalt_edges,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.7072977,684.661954093028,300
2,xalt_edges,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.7180289,622.539926784539,300
3,xalt_edges,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.6852673,667.368446467684,300
4,xalt_edges,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.7029178,694.704873575133,300
5,xalt_edges,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.6748529,637.476229390825,300
6,xalt_edges,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.6512029,661.657355967657,300
7,xalt_edges,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.6492404,661.881287778527,300
8,xalt_edges,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.6836817,662.373575082045,300
9,xalt_edges,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.7002376,675.265230410778,300
10,xalt_edges,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.6635447,649.467488738685,300
1,xpmx,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.6420178,684.661954093028,300
2,xpmx,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.8886266,622.539926784539,300
3,xpmx,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.7163396,667.368446467684,300
4,xpmx,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.6766546,694.704873575133,300
5,xpmx,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.6767023,637.476229390825,300
6,xpmx,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.6392736,661.657355967657,300
7,xpmx,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.6674164,661.881287778527,300
8,xpmx,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.6526915,662.373575082045,300
9,xpmx,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.6829318,675.265230410778,300
10,xpmx,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.6600304,649.467488738685,300
1,x_orderx,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.6657028,684.661954093028,300
2,x_orderx,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.6674372,622.539926784539,300
3,x_orderx,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.7479418,667.368446467684,300
4,x_orderx,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.7795929,694.704873575133,300
5,x_orderx,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.7569385,637.476229390825,300
6,x_orderx,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.6688842,661.657355967657,300
7,x_orderx,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.6377271,661.881287778527,300
8,x_orderx,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.665627,662.373575082045,300
9,x_orderx,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.6769123,675.265230410778,300
10,x_orderx,300,300,0.05,0.15,0.7,4,0.5,70,2,1,inversion,5.6688548,649.467488738685,300
1,xalt_edges,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.4584751,646.688276108275,300
2,xalt_edges,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.441512,648.275454964756,300
3,xalt_edges,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.4581479,638.820065856988,300
4,xalt_edges,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.4677518,665.989561941635,300
5,xalt_edges,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.4891708,674.675384855449,300
6,xalt_edges,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.4837049,646.157041127959,300
7,xalt_edges,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.4695701,657.535010248254,300
8,xalt_edges,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.4602277,641.635022221687,300
9,xalt_edges,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.4327216,663.01747005893,300
10,xalt_edges,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.4443808,647.607873056936,300
1,xpmx,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.4417707,646.688276108275,300
2,xpmx,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.4028106,648.275454964756,300
3,xpmx,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.4101215,638.820065856988,300
4,xpmx,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.4291446,665.989561941635,300
5,xpmx,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.462181,674.675384855449,300
6,xpmx,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.4776856,646.157041127959,300
7,xpmx,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.5816343,657.535010248254,300
8,xpmx,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.4402611,641.635022221687,300
9,xpmx,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.415789,663.01747005893,300
10,xpmx,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.4492672,647.607873056936,300
1,x_orderx,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.4600863,646.688276108275,300
2,x_orderx,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.4271138,648.275454964756,300
3,x_orderx,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.4676189,638.820065856988,300
4,x_orderx,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.4324716,665.989561941635,300
5,x_orderx,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.4309798,674.675384855449,300
6,x_orderx,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.4884443,646.157041127959,300
7,x_orderx,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,5.5523787,657.535010248254,300
8,x_orderx,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,6.659826,641.635022221687,300
9,x_orderx,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,6.2034073,663.01747005893,300
10,x_orderx,300,300,0.1,0.15,0.7,4,0.5,70,2,1,inversion,6.3267476,647.607873056936,300
1,xalt_edges,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,5.5362627,1639.16596884169,300
2,xalt_edges,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,4.7162475,1683.12167637088,300
3,xalt_edges,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,4.5784158,1616.5585684042,300
4,xalt_edges,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,7.2603302,1415.61722281661,300
5,xalt_edges,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,4.9729374,1636.86661455502,300
6,xalt_edges,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,5.6651487,1560.23203765557,300
7,xalt_edges,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,5.1813094,1640.73270304415,300
8,xalt_edges,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,4.7363817,1723.68021705629,300
9,xalt_edges,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,5.0107417,1478.4324842873,300
10,xalt_edges,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,5.1021522,1749.24860252856,300
1,xpmx,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,4.5174968,1639.16596884169,300
2,xpmx,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,4.4709166,1683.12167637088,300
3,xpmx,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,4.3772282,1616.5585684042,300
4,xpmx,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,4.3026566,1415.61722281661,300
5,xpmx,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,4.4792803,1636.86661455502,300
6,xpmx,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,4.3667528,1560.23203765557,300
7,xpmx,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,4.4062861,1640.73270304415,300
8,xpmx,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,4.3688849,1723.68021705629,300
9,xpmx,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,4.3134836,1478.4324842873,300
10,xpmx,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,4.359493,1749.24860252856,300
1,x_orderx,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,4.3721504,1639.16596884169,300
2,x_orderx,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,4.4803237,1683.12167637088,300
3,x_orderx,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,4.4001028,1616.5585684042,300
4,x_orderx,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,5.0369259,1415.61722281661,300
5,x_orderx,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,4.7310717,1636.86661455502,300
6,x_orderx,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,4.1843828,1560.23203765557,300
7,x_orderx,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,3.9908953,1640.73270304415,300
8,x_orderx,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,4.0663427,1723.68021705629,300
9,x_orderx,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,5.4139516,1478.4324842873,300
10,x_orderx,300,300,0.01,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,3.9635751,1749.24860252856,300
1,xalt_edges,300,300,0.05,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,3.8981455,1654.98687960764,300
2,xalt_edges,300,300,0.05,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,3.8766651,1486.578528329,300
3,xalt_edges,300,300,0.05,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,5.2340511,1537.22230011689,300
4,xalt_edges,300,300,0.05,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,4.2696391,1508.25813747022,300
5,xalt_edges,300,300,0.05,0.7,0.15,4,0.5,70,1,1,reciprocal_exchange,4.0326793,1645.02093644412,300
